name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Corynebacterium simulans	146827	S	18	9	27	0.00000
Corynebacterium glyciniphilum	1404244	S	18	0	18	0.00000
Corynebacterium endometrii	2488819	S	17	1	18	0.00000
Corynebacterium amycolatum	43765	S	17	69	86	0.00001
Corynebacterium freneyi	134034	S	16	3	19	0.00000
Corynebacterium qintianiae	2709392	S	16	3	19	0.00000
Corynebacterium rouxii	2719119	S	15	8	23	0.00000
Corynebacterium pseudotuberculosis	1719	S	15	1	16	0.00000
Corynebacterium vitaeruminis	38305	S	14	1	15	0.00000
Corynebacterium dentalis	2014528	S	14	0	14	0.00000
Corynebacterium coyleae	53374	S	14	2	16	0.00000
Corynebacterium zhongnanshanii	2768834	S	13	0	13	0.00000
Corynebacterium kalinowskii	2675216	S	12	0	12	0.00000
Corynebacterium kutscheri	35755	S	12	0	12	0.00000
Corynebacterium renale	1724	S	12	0	12	0.00000
Corynebacterium guangdongense	1783348	S	11	0	11	0.00000
Corynebacterium glaucum	187491	S	11	1	12	0.00000
Corynebacterium jamesii	3383590	S	11	3	14	0.00000
Corynebacterium mycetoides	38302	S	11	3	14	0.00000
Corynebacterium liangguodongii	2079535	S	10	1	11	0.00000
Corynebacterium hansenii	394964	S	10	2	12	0.00000
Corynebacterium massiliense	441501	S	10	1	11	0.00000
Corynebacterium cystitidis	35757	S	10	0	10	0.00000
Corynebacterium nuruki	1032851	S	10	0	10	0.00000
Nocardia sp. CA-128927	3239975	S	59	7	66	0.00000
Nocardia sp. CA-129566	3239976	S	40	13	53	0.00000
Nocardia sp. CA-107356	3239972	S	26	3	29	0.00000
Nocardia sp. CA-135398	3239977	S	19	3	22	0.00000
Nocardia sp. NBC_00511	2903591	S	14	1	15	0.00000
Nocardia sp. NBC_01730	2975998	S	14	1	15	0.00000
Nocardia sp. NBC_01499	2903597	S	14	1	15	0.00000
Nocardia sp. CA-136227	3239979	S	13	4	17	0.00000
Nocardia sp. NBC_01388	2903596	S	12	2	14	0.00000
Nocardia sp. NBC_00416	2975991	S	11	0	11	0.00000
Nocardia sp. PE-7	3058426	S	11	4	15	0.00000
Nocardia sp. NBC_01329	2903594	S	10	0	10	0.00000
Nocardia iowensis	204891	S	149	35	184	0.00001
Nocardia brasiliensis	37326	S	88	20	108	0.00001
Nocardia asteroides	1824	S	35	3	38	0.00000
Nocardia testacea	248551	S	35	3	38	0.00000
Nocardia wallacei	480035	S	33	2	35	0.00000
Nocardia grenadensis	931537	S	17	1	18	0.00000
Nocardia otitidiscaviarum	1823	S	17	1	18	0.00000
Nocardia puris	208602	S	16	1	17	0.00000
Nocardia arthritidis	228602	S	15	0	15	0.00000
Nocardia yamanashiensis	209247	S	15	1	16	0.00000
Nocardia farcinica	37329	S	15	2	17	0.00000
Nocardia cyriacigeorgica	135487	S	12	1	13	0.00000
Nocardia nova	37330	S	11	0	11	0.00000
Rhodococcus sp. SGAir0479	2567884	S	32	9	41	0.00000
Rhodococcus sp. MTM3W5.2	1805827	S	10	1	11	0.00000
Rhodococcus sp. NBC_00297	2976005	S	10	55	65	0.00000
Rhodococcus opacus	37919	S	27	34	61	0.00000
Rhodococcus sovatensis	1805840	S	25	1	26	0.00000
Rhodococcus sacchari	2962047	S	15	2	17	0.00000
Rhodococcus antarcticus	2987751	S	11	0	11	0.00000
Rhodococcus aetherivorans	191292	S	11	113	124	0.00001
Prescottella soli	1543852	S	87	19	106	0.00001
Rhodococcoides fascians	1828	S	14	3	17	0.00000
Gordonia sp. MP11Mi	3022769	S	39	1	40	0.00000
Gordonia sp. SL306	2995145	S	31	2	33	0.00000
Gordonia sp. X0973	2742602	S	12	1	13	0.00000
Gordonia westfalica	158898	S	51	102	153	0.00001
Gordonia terrae	2055	S	48	13	61	0.00000
Gordonia zhaorongruii	2597659	S	42	2	44	0.00000
Gordonia rubripertincta	36822	S	27	22	49	0.00000
Gordonia polyisoprenivorans	84595	S	27	25	52	0.00000
Gordonia hydrophobica	40516	S	18	1	19	0.00000
Gordonia phthalatica	1136941	S	13	2	15	0.00000
Gordonia bronchialis	2054	S	10	1	11	0.00000
Dietzia sp. B32	2915130	S	18	2	20	0.00000
Dietzia cinnamea	321318	S	15	6	21	0.00000
Tsukamurella tyrosinosolvens	57704	S	25	6	31	0.00000
Tsukamurella paurometabola	2061	S	10	0	10	0.00000
Tomitella gaofuii	2760083	S	26	2	28	0.00000
Tomitella fengzijianii	2597660	S	11	0	11	0.00000
Lawsonella clevelandensis	1528099	S	13	0	13	0.00000
Streptomyces sp. NBC_00645	2975795	S	82	112	194	0.00001
Streptomyces sp. NBC_01207	2903772	S	78	443	521	0.00004
Streptomyces sp. NBC_01012	2903717	S	77	39	116	0.00001
Streptomyces sp. NBC_01235	2903788	S	68	44	112	0.00001
Streptomyces sp. EAS-AB2608	2779671	S	63	781	844	0.00006
Streptomyces sp. ADI95-16	1522758	S	62	61	123	0.00001
Streptomyces sp. LZ34	3476642	S	57	16	73	0.00000
Streptomyces sp. NBC_01410	2903856	S	49	107	156	0.00001
Streptomyces sp. Tu 2975	2676871	S	47	17	64	0.00000
Streptomyces sp. FXJ1.172	710705	S	47	20	67	0.00000
Streptomyces sp. SS7	3108485	S	43	21	64	0.00000
Streptomyces sp. ST1015	1848900	S	42	14	56	0.00000
Streptomyces sp. NBC_01217	2903779	S	40	27	67	0.00000
Streptomyces sp. NBC_00299	2975705	S	39	69	108	0.00001
Streptomyces sp. NBC_01304	2903818	S	38	6	44	0.00000
Streptomyces sp. NBC_00690	2975808	S	35	4	39	0.00000
Streptomyces sp. NBC_01497	2903885	S	35	5	40	0.00000
Streptomyces sp. R02	3238623	S	34	222	256	0.00002
Streptomyces sp. NBC_00370	2975728	S	33	7	40	0.00000
Streptomyces sp. NBC_00588	2975784	S	30	15	45	0.00000
Streptomyces sp. A5-4	3384771	S	29	7	36	0.00000
Streptomyces sp. NBC_00557	2975776	S	25	11	36	0.00000
Streptomyces sp. NBC_01537	2903896	S	25	15	40	0.00000
Streptomyces sp. NBC_00582	2975783	S	23	11	34	0.00000
Streptomyces sp. WAC 01438	2203204	S	23	10	33	0.00000
Streptomyces sp. NBC_00576	2903665	S	22	16	38	0.00000
Streptomyces sp. NBC_00464	2975751	S	22	58	80	0.00001
Streptomyces sp. HUAS 31	3020055	S	21	25	46	0.00000
Streptomyces sp. WAC 06738	2203210	S	21	53	74	0.00001
Streptomyces sp. Inha503	3383314	S	21	14	35	0.00000
Streptomyces sp. BYX5S	3679869	S	20	9	29	0.00000
Streptomyces sp. NBC_01237	2903790	S	20	7	27	0.00000
Streptomyces sp. Y1	3238634	S	20	11	31	0.00000
Streptomyces sp. NBC_00385	2975733	S	20	25	45	0.00000
Streptomyces sp. NBC_00631	2975793	S	19	9	28	0.00000
Streptomyces sp. JL2001	3342488	S	19	8	27	0.00000
Streptomyces sp. 184	1827526	S	19	10	29	0.00000
Streptomyces sp. NBC_00289	2975703	S	19	7	26	0.00000
Streptomyces sp. LX-29	2900152	S	19	4	23	0.00000
Streptomyces sp. NBC_01788	2975940	S	19	7	26	0.00000
Streptomyces sp. NA04227	2742136	S	18	3	21	0.00000
Streptomyces sp. NBC_01431	2903863	S	17	5	22	0.00000
Streptomyces sp. NBC_01478	2903882	S	17	14	31	0.00000
Streptomyces sp. NBC_01343	2903832	S	17	13	30	0.00000
Streptomyces sp. HUAS TT20	3447509	S	17	5	22	0.00000
Streptomyces sp. NHF165	2175864	S	17	2	19	0.00000
Streptomyces sp. NBC_00390	2975736	S	16	4	20	0.00000
Streptomyces sp. NBC_00996	2903710	S	16	9	25	0.00000
Streptomyces sp. SGAir0957	2109592	S	16	4	20	0.00000
Streptomyces sp. BI20	3403460	S	16	2	18	0.00000
Streptomyces sp. CA-210063	2801029	S	16	11	27	0.00000
Streptomyces sp. CB01881	2078691	S	15	11	26	0.00000
Streptomyces sp. PCS3-D2	1460244	S	15	7	22	0.00000
Streptomyces sp. HUAS TT3	3447510	S	15	5	20	0.00000
Streptomyces sp. CG4	408783	S	14	7	21	0.00000
Streptomyces sp. NBC_00344	2975720	S	14	2	16	0.00000
Streptomyces sp. NBC_01390	2903850	S	14	9	23	0.00000
Streptomyces sp. NBC_01803	2975946	S	14	1	15	0.00000
Streptomyces sp. XD-27	3062779	S	14	7	21	0.00000
Streptomyces sp. Je 1-369	2966192	S	13	6	19	0.00000
Streptomyces sp. NBC_01171	2903757	S	13	8	21	0.00000
Streptomyces sp. NBC_01178	2903762	S	13	9	22	0.00000
Streptomyces sp. NBC_00285	2975700	S	13	6	19	0.00000
Streptomyces sp. NBC_00376	2975730	S	13	13	26	0.00000
Streptomyces sp. NBC_01298	2903817	S	13	8	21	0.00000
Streptomyces sp. NBC_01515	2903890	S	13	28	41	0.00000
Streptomyces sp. NBC_01216	2903778	S	13	4	17	0.00000
Streptomyces sp. NBC_01716	2975917	S	13	4	17	0.00000
Streptomyces sp. NBC_01538	2903897	S	13	9	22	0.00000
Streptomyces sp. NBC_01476	2903881	S	12	3	15	0.00000
Streptomyces sp. NBC_01283	2903812	S	12	4	16	0.00000
Streptomyces sp. NBC_00536	2975769	S	12	4	16	0.00000
Streptomyces sp. SJL17-4	2967224	S	12	22	34	0.00000
Streptomyces sp. NBC_01233	2903787	S	12	13	25	0.00000
Streptomyces sp. R39	3238631	S	12	5	17	0.00000
Streptomyces sp. E-08	3404047	S	12	7	19	0.00000
Streptomyces sp. NBC_01022	2903723	S	12	26	38	0.00000
Streptomyces sp. GD-15H	3129112	S	12	4	16	0.00000
Streptomyces sp. NBC_01276	2903808	S	12	6	18	0.00000
Streptomyces sp. NBC_00663	2975801	S	12	10	22	0.00000
Streptomyces sp. NBC_00441	2975742	S	12	64	76	0.00001
Streptomyces sp. SAT1	1849967	S	12	4	16	0.00000
Streptomyces sp. NBC_00445	2975745	S	12	79	91	0.00001
Streptomyces sp. NBC_01335	2903828	S	11	5	16	0.00000
Streptomyces sp. NBC_00101	2975651	S	11	155	166	0.00001
Streptomyces sp. Go-475	2072505	S	11	8	19	0.00000
Streptomyces sp. Rer75	2750011	S	11	9	20	0.00000
Streptomyces sp. CA-294286	3240070	S	10	2	12	0.00000
Streptomyces sp. HSG2	2797167	S	10	1	11	0.00000
Streptomyces sp. NBC_01429	2903862	S	10	2	12	0.00000
Streptomyces sp. MUM 178J	2791991	S	10	2	12	0.00000
Streptomyces sp. NBC_01465	2903878	S	10	2	12	0.00000
Streptomyces sp. NBC_00304	2975706	S	10	113	123	0.00001
Streptomyces sp. NBC_01800	2975945	S	10	48	58	0.00000
Streptomyces sp. NBC_01176	2903760	S	10	8	18	0.00000
Streptomyces sp. QTS137	3476641	S	10	7	17	0.00000
Streptomyces sp. NBC_01334	2903827	S	10	16	26	0.00000
Streptomyces sp. NBC_00028	2975624	S	10	7	17	0.00000
Streptomyces sp. enrichment culture	1795815	S	185	201	386	0.00003
Streptomyces phaeoluteigriseus	114686	S	56	20	76	0.00001
Streptomyces canus	58343	S	38	28	66	0.00000
Streptomyces incarnatus	665007	S	141	58	199	0.00001
Streptomyces fagopyri	2662397	S	124	52	176	0.00001
Streptomyces malaysiensis	92644	S	71	55	126	0.00001
Streptomyces violaceusniger	68280	S	15	9	24	0.00000
Streptomyces rapamycinicus	1226757	S	14	7	21	0.00000
Streptomyces iranensis	576784	S	10	5	15	0.00000
Streptomyces venezuelae	54571	S	118	491	609	0.00004
Streptomyces spectabilis	68270	S	91	26	117	0.00001
Streptomyces pristinaespiralis	38300	S	86	27	113	0.00001
Streptomyces roseochromogenus	285450	S	76	31	107	0.00001
Streptomyces halobius	2879846	S	71	12	83	0.00001
Streptomyces alboflavus	67267	S	57	31	88	0.00001
Streptomyces lincolnensis	1915	S	55	22	77	0.00001
Streptomyces phaeochromogenes	1923	S	54	33	87	0.00001
Streptomyces netropsis	55404	S	53	27	80	0.00001
Streptomyces anulatus	1892	S	24	41	65	0.00000
Streptomyces noursei	1971	S	50	19	69	0.00000
Streptomyces ambofaciens	1889	S	45	20	65	0.00000
Streptomyces platensis	58346	S	38	33	71	0.00000
Streptomyces ipomoeae	103232	S	38	9	47	0.00000
Streptomyces genisteinicus	2768068	S	37	8	45	0.00000
Streptomyces citrinus	3118173	S	37	8	45	0.00000
Streptomyces aureoverticillatus	66871	S	36	8	44	0.00000
Streptomyces changanensis	2964669	S	32	8	40	0.00000
Streptomyces yaanensis	1142239	S	32	9	41	0.00000
Streptomyces boninensis	2039455	S	32	3	35	0.00000
Streptomyces vilmorinianum	3051092	S	31	10	41	0.00000
Streptomyces fradiae	1906	S	31	32	63	0.00000
Streptomyces xinghaiensis	1038928	S	29	5	34	0.00000
Streptomyces tsukubensis	83656	S	28	4	32	0.00000
Streptomyces cynarae	2981134	S	27	6	33	0.00000
Streptomyces albidoflavus	1886	S	26	199	225	0.00002
Streptomyces decoyicus	249567	S	24	19	43	0.00000
Streptomyces ficellus	1977088	S	23	6	29	0.00000
Streptomyces angustmyceticus	285578	S	23	10	33	0.00000
Streptomyces solicamelliae	3231716	S	22	7	29	0.00000
Streptomyces xiamenensis	408015	S	22	31	53	0.00000
Streptomyces actuosus	1885	S	21	7	28	0.00000
Streptomyces avidinii	1895	S	21	13	34	0.00000
Streptomyces armeniacus	83291	S	21	2	23	0.00000
Streptomyces peucetius	1950	S	20	4	24	0.00000
Streptomyces collinus	42684	S	19	10	29	0.00000
Streptomyces huangiella	3228804	S	19	3	22	0.00000
Streptomyces xanthophaeus	67385	S	19	7	26	0.00000
Streptomyces roseicoloratus	2508722	S	18	5	23	0.00000
Streptomyces chartreusis	1969	S	18	14	32	0.00000
Streptomyces goshikiensis	1942	S	17	54	71	0.00000
Streptomyces zaomyceticus	68286	S	17	6	23	0.00000
Streptomyces roseirectus	2768066	S	16	3	19	0.00000
Streptomyces niveus	193462	S	15	4	19	0.00000
Streptomyces prunicolor	67348	S	14	8	22	0.00000
Streptomyces griseochromogenes	68214	S	14	3	17	0.00000
Streptomyces celluloflavus	58344	S	14	2	16	0.00000
Streptomyces cinnabarinus	67287	S	14	5	19	0.00000
Streptomyces asoensis	249586	S	14	10	24	0.00000
Streptomyces chengbuensis	3053466	S	14	3	17	0.00000
Streptomyces secundicynarae	3231715	S	14	3	17	0.00000
Streptomyces formicae	1616117	S	13	4	17	0.00000
Streptomyces spongiicola	1690221	S	13	3	16	0.00000
Streptomyces flavofungini	68200	S	13	4	17	0.00000
Streptomyces coeruleorubidus	116188	S	12	7	19	0.00000
Streptomyces durmitorensis	319947	S	12	3	15	0.00000
Streptomyces acidiscabies	42234	S	12	3	15	0.00000
Streptomyces nigra	1827580	S	12	4	16	0.00000
Streptomyces olivoreticuli	68246	S	12	2	14	0.00000
Streptomyces hydrogenans	1873719	S	12	3	15	0.00000
Streptomyces qinzhouensis	2599401	S	12	2	14	0.00000
Streptomyces ferrugineus	1413221	S	11	3	14	0.00000
Streptomyces violarus	67380	S	11	15	26	0.00000
Streptomyces albus	1888	S	11	2	13	0.00000
Streptomyces kanamyceticus	1967	S	11	6	17	0.00000
Streptomyces luteoverticillatus	66425	S	11	2	13	0.00000
Streptomyces finlayi	67296	S	10	3	13	0.00000
Streptomyces kordofanensis	2898276	S	10	3	13	0.00000
Streptomyces argyrophylli	2726118	S	10	4	14	0.00000
Streptomyces europaeiscabiei	146819	S	10	4	14	0.00000
Streptomyces viridosporus	67581	S	10	5	15	0.00000
Kitasatospora sp. NBC_00458	2903568	S	74	52	126	0.00001
Kitasatospora sp. MMS16-BH015	2018025	S	65	23	88	0.00001
Kitasatospora sp. NBC_01539	2903577	S	44	17	61	0.00000
Kitasatospora sp. NBC_00315	2975963	S	43	17	60	0.00000
Kitasatospora sp. NA04385	2742135	S	25	19	44	0.00000
Kitasatospora sp. CM 4170	3075627	S	17	18	35	0.00000
Kitasatospora sp. KL5	3425125	S	15	6	21	0.00000
Kitasatospora sp. NBC_00374	2975964	S	14	5	19	0.00000
Kitasatospora sp. NBC_01246	2903570	S	13	8	21	0.00000
Kitasatospora sp. NBC_00070	2975962	S	13	6	19	0.00000
Kitasatospora sp. CMC57	3231513	S	13	7	20	0.00000
Kitasatospora sp. NBC_01266	2903572	S	11	4	15	0.00000
Kitasatospora sp. NBC_01300	2903574	S	10	5	15	0.00000
Kitasatospora sp. McL0602	3439530	S	10	3	13	0.00000
Kitasatospora purpeofusca	67352	S	48	69	117	0.00001
Kitasatospora cathayae	3004092	S	38	22	60	0.00000
Kitasatospora camelliae	3156397	S	25	8	33	0.00000
Kitasatospora papulosa	1464011	S	20	25	45	0.00000
Kitasatospora herbaricolor	68217	S	17	6	23	0.00000
Kitasatospora fiedleri	2991545	S	12	8	20	0.00000
Kitasatospora setae	2066	S	11	6	17	0.00000
Streptacidiphilus sp. P02-A3a	2704468	S	37	6	43	0.00000
Streptacidiphilus sp. PAMC 29251	3479768	S	22	3	25	0.00000
Streptacidiphilus sp. PB12-B1b	2705012	S	20	4	24	0.00000
Streptantibioticus cattleyicolor	29303	S	62	17	79	0.00001
Actinacidiphila glaucinigra	235986	S	27	8	35	0.00000
Actinacidiphila sp. ITFR-21	3075199	S	14	4	18	0.00000
Embleya sp. NBC_00888	2975960	S	28	4	32	0.00000
Peterkaempfera podocarpi	3232308	S	24	4	28	0.00000
Microbacterium sp. 1S1	2606451	S	33	41	74	0.00001
Microbacterium sp. Y-01	2048898	S	30	25	55	0.00000
Microbacterium sp. YJN-G	2763257	S	28	15	43	0.00000
Microbacterium sp. LWH10-1.2	3135255	S	27	12	39	0.00000
Microbacterium sp. CJ88	3445672	S	25	13	38	0.00000
Microbacterium sp. HA-8	3234200	S	25	11	36	0.00000
Microbacterium sp. 10M-3C3	2483401	S	19	9	28	0.00000
Microbacterium sp. M	3377125	S	18	6	24	0.00000
Microbacterium sp. LWH11-1.2	3135258	S	13	40	53	0.00000
Microbacterium sp. KUDC0406	2909588	S	11	3	14	0.00000
Microbacterium sp. PA5	3416654	S	11	3	14	0.00000
Microbacterium sp. H1-D42	2925844	S	10	2	12	0.00000
Microbacterium sp. Clip185	3025663	S	10	5	15	0.00000
Microbacterium betulae	2981139	S	108	31	139	0.00001
Microbacterium abyssi	2782166	S	91	53	144	0.00001
Microbacterium esteraromaticum	57043	S	83	28	111	0.00001
Microbacterium chionoecetis	3153754	S	79	38	117	0.00001
Microbacterium lemovicicum	1072463	S	75	27	102	0.00001
Microbacterium terricola	344163	S	73	30	103	0.00001
Microbacterium pygmaeum	370764	S	34	8	42	0.00000
Microbacterium rhizosphaerae	1678237	S	34	8	42	0.00000
Microbacterium aerolatum	153731	S	25	14	39	0.00000
Microbacterium testaceum	2033	S	23	16	39	0.00000
Microbacterium proteolyticum	1572644	S	19	8	27	0.00000
Microbacterium azadirachtae	582680	S	19	6	25	0.00000
Microbacterium invictum	515415	S	16	7	23	0.00000
Microbacterium amylolyticum	936337	S	15	1	16	0.00000
Microbacterium pratiae	3132291	S	14	11	25	0.00000
Microbacterium aurum	36805	S	14	11	25	0.00000
Microbacterium suwonense	683047	S	14	5	19	0.00000
Microbacterium horticulturae	3028316	S	13	3	16	0.00000
Microbacterium sediminis	904291	S	13	7	20	0.00000
Microbacterium foliorum	104336	S	12	30	42	0.00000
Microbacterium lushaniae	2614639	S	12	6	18	0.00000
Microbacterium oxydans	82380	S	10	45	55	0.00000
Paramicrobacterium sp. CJ85	3445355	S	187	30	217	0.00001
Paramicrobacterium chengjingii	2769067	S	155	7	162	0.00001
Salinibacterium sp. M195	2583374	S	165	11	176	0.00001
Salinibacterium sp. TMP30	3138237	S	97	6	103	0.00001
Salinibacterium sp. NYA9b	3449824	S	22	2	24	0.00000
Salinibacterium sp. ZJ450	2708338	S	11	2	13	0.00000
Curtobacterium sp. MR_MD2014	1561023	S	43	22	65	0.00000
Curtobacterium sp. MCPF17_002	2175645	S	24	9	33	0.00000
Curtobacterium sp. MCBA15_004	1898733	S	15	44	59	0.00000
Curtobacterium sp. SP.BCp	3435230	S	15	31	46	0.00000
Curtobacterium sp. MCSS17_007	2175646	S	10	4	14	0.00000
Curtobacterium flaccumfaciens	2035	S	16	58	74	0.00001
Agromyces bauzanensis	1308924	S	104	29	133	0.00001
Agromyces sp. MMS24-JH15	3243765	S	37	12	49	0.00000
Agromyces sp. LHK192	2498704	S	21	6	27	0.00000
Agromyces mangrovi Wang et al. 2018	1858653	S	35	13	48	0.00000
Agromyces endophyticus	2932244	S	18	6	24	0.00000
Leifsonia sp. McL0608	3143537	S	52	11	63	0.00000
Leifsonia sp. McL0618	3415677	S	47	10	57	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	25	16	41	0.00000
Leifsonia sp. NPDC080035	3143936	S	19	7	26	0.00000
Leifsonia sp. ZF2019	2781978	S	13	4	17	0.00000
Leifsonia sp. PS1209	2724914	S	10	3	13	0.00000
Leifsonia shinshuensis	150026	S	23	7	30	0.00000
Leifsonia xyli	1575	S	16	3	19	0.00000
Rathayibacter iranicus	59737	S	51	9	60	0.00000
Rathayibacter tritici	33888	S	50	22	72	0.00000
Rathayibacter rathayi	33887	S	21	9	30	0.00000
Leucobacter chromiireducens	283877	S	37	25	62	0.00000
Leucobacter sp. W1153	3439064	S	20	8	28	0.00000
Leucobacter insecticola	2714934	S	18	6	24	0.00000
Leucobacter luti	340320	S	10	7	17	0.00000
Agrococcus sp. Marseille-Q4369	2810513	S	85	30	115	0.00001
Agrococcus sp. SL85	2995141	S	13	5	18	0.00000
Agrococcus phoenicis	3132259	S	10	2	12	0.00000
Cryobacterium sp. SO2	1897060	S	16	23	39	0.00000
Cryobacterium breve	1259258	S	11	23	34	0.00000
Plantibacter sp. PA-3-X8	2480625	S	54	38	92	0.00001
Aquiluna sp. Uisw_065	3230967	S	25	0	25	0.00000
Protaetiibacter sp. SSC-01	2759943	S	30	12	42	0.00000
Frondihabitans sucicola	1268041	S	21	3	24	0.00000
Frigoribacterium sp. SL97	2994664	S	13	3	16	0.00000
Mycetocola spongiae	2859226	S	20	1	21	0.00000
Microterricola viridarii	412690	S	27	7	34	0.00000
Humibacter ginsenosidimutans	2599293	S	25	5	30	0.00000
Subtercola endophyticus	2895559	S	19	2	21	0.00000
Gulosibacter sp. ACHW.36C	3434457	S	18	3	21	0.00000
Marisediminicola antarctica	674079	S	10	1	11	0.00000
Rothia mucilaginosa	43675	S	922	103	1025	0.00007
Rothia dentocariosa	2047	S	72	4	76	0.00001
Rothia nasimurium	85336	S	17	1	18	0.00000
Rothia similmucilaginosa	3030211	S	17	4	21	0.00000
Rothia kristinae	37923	S	16	3	19	0.00000
Rothia amarae	169480	S	11	0	11	0.00000
Rothia aeria	172042	S	10	0	10	0.00000
Arthrobacter sp. Hor0625	3457358	S	173	46	219	0.00001
Arthrobacter sp. YC-RL1	1652545	S	77	181	258	0.00002
Arthrobacter sp. R3-55	2937813	S	52	13	65	0.00000
Arthrobacter sp. A5	576926	S	39	2	41	0.00000
Arthrobacter sp. zg-Y919	2894187	S	25	4	29	0.00000
Arthrobacter sp. KN11-1C	3445774	S	20	9	29	0.00000
Arthrobacter sp. StoSoilA2	2830990	S	17	39	56	0.00000
Arthrobacter sp. KBS0702	2578107	S	16	5	21	0.00000
Arthrobacter sp. StoSoilB20	2830995	S	15	3	18	0.00000
Arthrobacter sp. PAMC 25486	1494608	S	14	1	15	0.00000
Arthrobacter sp. PAMC25284	2861279	S	12	1	13	0.00000
Arthrobacter dokdonensis	2211210	S	57	4	61	0.00000
Arthrobacter sunyaminii	2816859	S	42	5	47	0.00000
Arthrobacter antioxidans	2895818	S	30	4	34	0.00000
Arthrobacter agilis	37921	S	29	3	32	0.00000
Arthrobacter alpinus	656366	S	24	9	33	0.00000
Arthrobacter caoxuetaonis	2886935	S	18	1	19	0.00000
Arthrobacter sulfonylureivorans	2486855	S	16	1	17	0.00000
Arthrobacter gengyunqii	2886940	S	14	2	16	0.00000
Arthrobacter humicola	409291	S	13	2	15	0.00000
Arthrobacter oryzae	409290	S	12	2	14	0.00000
Arthrobacter citreus	1670	S	10	1	11	0.00000
Arthrobacter polaris	2813727	S	10	0	10	0.00000
Pseudarthrobacter sp. BIM B-2242	2772401	S	62	16	78	0.00001
Pseudarthrobacter sp. alpha12b	3448128	S	27	10	37	0.00000
Pseudarthrobacter sp. J47	3116482	S	24	7	31	0.00000
Pseudarthrobacter sp. P1	3418418	S	23	4	27	0.00000
Pseudarthrobacter sp. H2	3418415	S	15	6	21	0.00000
Pseudarthrobacter sp. MM222	3018929	S	10	2	12	0.00000
Pseudarthrobacter sp. WHRI 8279	3162566	S	10	5	15	0.00000
Pseudarthrobacter sulfonivorans	121292	S	16	13	29	0.00000
Kocuria turfanensis	388357	S	65	10	75	0.00001
Kocuria sp. MNB10	3478406	S	22	26	48	0.00000
Kocuria rosea	1275	S	33	5	38	0.00000
Kocuria rhizophila	72000	S	15	15	30	0.00000
Glutamicibacter creatinolyticus	162496	S	15	14	29	0.00000
Glutamicibacter protophormiae	37930	S	13	62	75	0.00001
Sinomonas sp. P47F7	3410987	S	57	7	64	0.00000
Sinomonas sp. R1AF57	2020377	S	12	29	41	0.00000
Sinomonas atrocyanea	37927	S	12	10	22	0.00000
Micrococcus terreus	574650	S	14	2	16	0.00000
Micrococcus luteus	1270	S	13	34	47	0.00000
Crystallibacter crystallopoietes	37928	S	63	4	67	0.00000
Citricoccus sp. SGAir0253	2567881	S	12	9	21	0.00000
Pseudoglutamicibacter albus	98671	S	15	1	16	0.00000
Arsenicicoccus sp. oral taxon 190	1658671	S	43	78	121	0.00001
Arsenicicoccus dermatophilus	1076331	S	19	9	28	0.00000
Phycicoccus jejuensis	367299	S	65	52	117	0.00001
Phycicoccus endophyticus	1690220	S	33	7	40	0.00000
Phycicoccus sp. HDW14	2714941	S	15	4	19	0.00000
Janibacter sp. GS2	3442646	S	10	3	13	0.00000
Janibacter indicus	857417	S	21	16	37	0.00000
Janibacter alittae	3115209	S	17	2	19	0.00000
Janibacter terrae	103817	S	15	3	18	0.00000
Oryzobacter terrae	1620385	S	77	18	95	0.00001
Pedococcus dokdonensis	443156	S	36	5	41	0.00000
Pedococcus sp. KACC 23699	3149228	S	32	4	36	0.00000
Terrabacter sp. C0L_2	3108389	S	18	2	20	0.00000
Terrabacter sp. BE26	2898152	S	15	2	17	0.00000
Nostocoides sp. HKS02	1813880	S	16	2	18	0.00000
Humibacillus xanthopallidus	412689	S	13	2	15	0.00000
Cellulomonas sp. Y8	2591145	S	36	11	47	0.00000
Cellulomonas sp.	40001	S	22	5	27	0.00000
Cellulomonas sp. C5510	2871170	S	13	7	20	0.00000
Cellulomonas sp. H30R-01	2704467	S	12	5	17	0.00000
Cellulomonas sp. JZ18	2654191	S	10	3	13	0.00000
Cellulomonas gilvus	11	S	50	16	66	0.00000
Cellulomonas hominis	156981	S	45	10	55	0.00000
Cellulomonas fimi	1708	S	35	13	48	0.00000
Cellulomonas chengniuliangii	2968084	S	30	7	37	0.00000
Cellulomonas wangleii	2816956	S	29	10	39	0.00000
Cellulomonas bogoriensis	301388	S	27	3	30	0.00000
Cellulomonas flavigena	1711	S	19	5	24	0.00000
Cellulomonas dongxiuzhuiae	2819979	S	17	5	22	0.00000
Cellulomonas soli	931535	S	17	4	21	0.00000
Cellulomonas shaoxiangyii	2566013	S	12	3	15	0.00000
Paraoerskovia marina	545619	S	42	9	51	0.00000
Paraoerskovia sediminicola	1138587	S	15	4	19	0.00000
Actinotalea sp. JY-7876	2758442	S	14	4	18	0.00000
Cellulosimicrobium sp. ES-005	3163031	S	53	26	79	0.00001
Cellulosimicrobium sp. So1_17	3683183	S	10	3	13	0.00000
Cellulosimicrobium cellulans	1710	S	79	71	150	0.00001
Xylanimonas protaetiae	2509457	S	116	37	153	0.00001
