name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Planococcus halocryophilus	1215089	S	11	4	15	0.00000
Sporosarcina ureae	1571	S	17	8	25	0.00000
Ureibacillus thermophilus	367743	S	11	6	17	0.00000
Chryseomicrobium aureum	1441723	S	10	2	12	0.00000
Alicyclobacillus acidoterrestris	1450	S	37	0	37	0.00000
Alicyclobacillus fastidiosus	392011	S	33	0	33	0.00000
Alicyclobacillus acidocaldarius	405212	S	33	0	33	0.00000
Alicyclobacillus cycloheptanicus	1457	S	27	0	27	0.00000
Alicyclobacillus sp. ALC3	2796143	S	16	0	16	0.00000
Tumebacillus avium	1903704	S	58	3	61	0.00000
Tumebacillus algifaecis	1214604	S	10	0	10	0.00000
Listeria grayi	1641	S	92	4	96	0.00000
Listeria monocytogenes	1639	S	24	4	28	0.00000
Listeria seeligeri	1640	S	16	0	16	0.00000
Listeria welshimeri	1643	S	14	0	14	0.00000
Gemella haemolysans	1379	S	50	2	52	0.00000
Gemella sanguinis	84135	S	50	2	52	0.00000
Gemella morbillorum	29391	S	15	1	16	0.00000
Geobacillus subterraneus	129338	S	26	16	42	0.00000
Geobacillus thermoleovorans	33941	S	12	61	73	0.00000
Fictibacillus enclensis	1017270	S	22	0	22	0.00000
Pseudalkalibacillus nanhaiensis	3115291	S	16	0	16	0.00000
Sporolactobacillus terrae	269673	S	30	0	30	0.00000
Pullulanibacillus sp. KACC 23026	3028315	S	24	0	24	0.00000
Staphylospora marina	2490858	S	15	0	15	0.00000
Guptibacillus hwajinpoensis	208199	S	10	1	11	0.00000
Faecalibacillus intestinalis	1982626	S	24283	1899	26182	0.00107
Catenibacterium sp. co_0103	2478954	S	3057	248	3305	0.00013
Catenibacterium mitsuokai	100886	S	311	17	328	0.00001
Thomasclavelia ramosa	1547	S	704	55	759	0.00003
Thomasclavelia spiroformis	29348	S	89	10	99	0.00000
Erysipelatoclostridium sp. An173	1965571	S	76	7	83	0.00000
Tannockella kyphosi	2899121	S	49	0	49	0.00000
Turicibacter bilis	2735723	S	3430	5096	8526	0.00035
Turicibacter sp. H121	1712675	S	590	2545	3135	0.00013
Turicibacter sp. TJ11	2806443	S	95	7	102	0.00000
Turicibacter sp. KK003	3114695	S	14	48	62	0.00000
Turicibacter sanguinis	154288	S	230	6	236	0.00001
Turicibacter faecis	2963365	S	12	42	54	0.00000
Holdemania massiliensis	1468449	S	713	42	755	0.00003
Allocoprobacillus halotolerans	2944914	S	613	27	640	0.00003
Hoskinsella hominis	2764325	S	487	49	536	0.00002
Longicatena caecimuris	1796635	S	200	26	226	0.00001
Amedibacterium intestinale	2583452	S	188	17	205	0.00001
Massilimicrobiota timonensis	1776392	S	138	490	628	0.00003
Intestinibaculum porci	2487118	S	100	1	101	0.00000
Faecalibaculum rodentium	1702221	S	97	0	97	0.00000
Allobaculum mucilyticum	2834459	S	47	3	50	0.00000
Allobaculum sp. Allo2	2853432	S	17	0	17	0.00000
Solobacterium moorei	102148	S	50	6	56	0.00000
Murdochiella vaginalis	1852373	S	230	25	255	0.00001
Parvimonas micra	33033	S	31	59	90	0.00000
Parvimonas sp. G1604	3388845	S	29	25	54	0.00000
Anaerococcus sp. AH8042_DFU013_CI05	3385202	S	13	72	85	0.00000
Anaerococcus sp. Marseille-Q7828	3036300	S	12	11	23	0.00000
Anaerococcus prevotii	33034	S	11	9	20	0.00000
Peptoniphilus equinus	3016343	S	20	1	21	0.00000
Peptoniphilus lacrimalis	33031	S	19	4	23	0.00000
Peptoniphilus harei	54005	S	11	6	17	0.00000
Finegoldia magna	1260	S	50	5	55	0.00000
Helcococcus ovis	72026	S	24	1	25	0.00000
Helcococcus kunzii	40091	S	15	0	15	0.00000
Aedoeadaptatus ivorii	54006	S	19	0	19	0.00000
Microaceticoccus formicicus	3118105	S	12	0	12	0.00000
Caloranaerobacter azorensis	116090	S	90	2	92	0.00000
Gottschalkia acidurici	1556	S	44	1	45	0.00000
Tissierella carlieri	689904	S	11	0	11	0.00000
Acidilutibacter cellobiosedens	2507161	S	11	0	11	0.00000
Sporanaerobacter sp.	2010183	S	10	0	10	0.00000
Ezakiella coagulans	46507	S	11	2	13	0.00000
Caldicellulosiruptor owensensis	55205	S	81	49	130	0.00001
Caldicellulosiruptor obsidiansis	717609	S	18	12	30	0.00000
Anaerocellum danielii	1387557	S	33	19	52	0.00000
Geochorda subterranea	3109564	S	14	1	15	0.00000
Limnochorda pilosa	1555112	S	16	0	16	0.00000
Bifidobacterium adolescentis	1680	S	413411	215455	628866	0.02562
Bifidobacterium longum	216816	S	310083	152832	462915	0.01886
Bifidobacterium bifidum	1681	S	41165	65937	107102	0.00436
Bifidobacterium catenulatum	1686	S	3254	1234	4488	0.00018
Bifidobacterium pseudocatenulatum	28026	S	1925	561	2486	0.00010
Bifidobacterium breve	1685	S	882	474	1356	0.00006
Bifidobacterium dentium	1689	S	782	25	807	0.00003
Bifidobacterium angulatum	1683	S	435	25	460	0.00002
Bifidobacterium sp. KRGSERBCFTRI	2985571	S	39	25443	25482	0.00104
Bifidobacterium sp. ESL0732	2983222	S	38	26	64	0.00000
Bifidobacterium sp. ESL0790	2983233	S	18	5	23	0.00000
Bifidobacterium sp. ESL0682	2983212	S	15	5	20	0.00000
Bifidobacterium sp. ESL0690	2983214	S	15	13	28	0.00000
Bifidobacterium pseudolongum	1694	S	159	6	165	0.00001
Bifidobacterium eulemuris	1765219	S	123	14	137	0.00001
Bifidobacterium saguini	762210	S	98	21	119	0.00000
Bifidobacterium scardovii	158787	S	92	2	94	0.00000
Bifidobacterium lemurum	1603886	S	88	9	97	0.00000
Bifidobacterium animalis	28025	S	56	6824	6880	0.00028
Bifidobacterium imperatoris	2020965	S	55	12	67	0.00000
Bifidobacterium pullorum	78448	S	47	2	49	0.00000
Bifidobacterium thermophilum	33905	S	38	0	38	0.00000
Bifidobacterium coryneforme	1687	S	34	0	34	0.00000
Bifidobacterium subtile	77635	S	28	0	28	0.00000
Bifidobacterium crudilactis	327277	S	18	0	18	0.00000
Bifidobacterium choerinum	35760	S	17	0	17	0.00000
Bifidobacterium actinocoloniiforme	638619	S	11	0	11	0.00000
Gardnerella sp. DNF00536	2749050	S	13	53	66	0.00000
Alloscardovia omnicolens	419015	S	20	0	20	0.00000
Mycobacterium canetti	78331	S	2463	285	2748	0.00011
Mycobacterium sp. PDNC021	3391399	S	17	1	18	0.00000
Mycobacterium sp. ITM-2016-00318	2099693	S	12	0	12	0.00000
Mycobacterium spongiae	886343	S	11	0	11	0.00000
Mycolicibacterium fluoranthenivorans	258505	S	22	2	24	0.00000
Mycolicibacterium sp. HK-90	3056937	S	13	3	16	0.00000
Mycolicibacterium poriferae	39694	S	14	4	18	0.00000
Mycolicibacterium phlei	1771	S	11	2	13	0.00000
Mycolicibacterium moriokaense	39691	S	10	1	11	0.00000
Mycolicibacterium smegmatis	1772	S	10	3	13	0.00000
Mycobacteroides abscessus	36809	S	12	42	54	0.00000
Mycolicibacillus koreensis	1069220	S	14	0	14	0.00000
Corynebacterium durum	61592	S	42	1	43	0.00000
Corynebacterium pyruviciproducens	598660	S	40	19	59	0.00000
Corynebacterium sp. S7	3469232	S	21	5	26	0.00000
Corynebacterium uberis	2883169	S	28	2	30	0.00000
Corynebacterium kroppenstedtii	161879	S	19	20	39	0.00000
Corynebacterium aurimucosum	169292	S	18	14	32	0.00000
Corynebacterium poyangense	2684405	S	18	0	18	0.00000
Corynebacterium minutissimum	38301	S	16	33	49	0.00000
Corynebacterium rouxii	2719119	S	15	23	38	0.00000
Corynebacterium glucuronolyticum	39791	S	14	4	18	0.00000
Corynebacterium tuberculostearicum	38304	S	14	59	73	0.00000
Corynebacterium halotolerans	225326	S	11	2	13	0.00000
Corynebacterium urealyticum	43771	S	10	2	12	0.00000
Nocardia asteroides	1824	S	23	15	38	0.00000
Nocardia yamanashiensis	209247	S	15	6	21	0.00000
Nocardia brasiliensis	37326	S	12	25	37	0.00000
Gordonia westfalica	158898	S	34	20	54	0.00000
Gordonia rubripertincta	36822	S	17	5	22	0.00000
Streptomyces sp. HNA39	2850561	S	87	292	379	0.00002
Streptomyces sp. NBC_01334	2903827	S	39	140	179	0.00001
Streptomyces sp. BBFR25	3372855	S	37	42	79	0.00000
Streptomyces sp. NBC_01216	2903778	S	31	15	46	0.00000
Streptomyces sp. NBC_01190	2903767	S	29	8	37	0.00000
Streptomyces sp. Je 1-332	3231270	S	28	17	45	0.00000
Streptomyces sp. NBC_00370	2975728	S	26	9	35	0.00000
Streptomyces sp. NBC_01288	2903814	S	24	93	117	0.00000
Streptomyces sp. CA-210063	2801029	S	22	31	53	0.00000
Streptomyces sp. cg28	3403457	S	20	12	32	0.00000
Streptomyces sp. 11-1-2	1851167	S	20	30	50	0.00000
Streptomyces sp. FZ201	3057122	S	16	10	26	0.00000
Streptomyces sp. ADI95-16	1522758	S	15	21	36	0.00000
Streptomyces sp. NBC_01497	2903885	S	14	2	16	0.00000
Streptomyces sp. JL3001	3400923	S	14	188	202	0.00001
Streptomyces sp. NBC_00631	2975793	S	13	13	26	0.00000
Streptomyces sp. NBC_00388	2975735	S	12	14	26	0.00000
Streptomyces sp. NBC_00582	2975783	S	11	10	21	0.00000
Streptomyces sp. NBC_00690	2975808	S	11	2	13	0.00000
Streptomyces sp. NBC_01283	2903812	S	10	6	16	0.00000
Streptomyces sp. NBC_00299	2975705	S	10	41	51	0.00000
Streptomyces sp. Go-475	2072505	S	10	10	20	0.00000
Streptomyces sp. BYX5S	3679869	S	10	8	18	0.00000
Streptomyces xanthophaeus	67385	S	42	18	60	0.00000
Streptomyces sp. enrichment culture	1795815	S	39	50	89	0.00000
Streptomyces sclerotialus	1957	S	33	5	38	0.00000
Streptomyces phaeochromogenes	1923	S	30	22	52	0.00000
Streptomyces ambofaciens	1889	S	29	13	42	0.00000
Streptomyces anulatus	1892	S	10	19	29	0.00000
Streptomyces virginiae	1961	S	25	31	56	0.00000
Streptomyces netropsis	55404	S	23	13	36	0.00000
Streptomyces armeniacus	83291	S	20	2	22	0.00000
Streptomyces halobius	2879846	S	20	3	23	0.00000
Streptomyces broussonetiae	2686304	S	17	6	23	0.00000
Streptomyces seoulensis	73044	S	15	11	26	0.00000
Streptomyces xinghaiensis	1038928	S	12	1	13	0.00000
Streptomyces aureoverticillatus	66871	S	12	3	15	0.00000
Streptomyces tsukubensis	83656	S	11	1	12	0.00000
Streptomyces nojiriensis	66374	S	10	10	20	0.00000
Streptomyces niveus	193462	S	10	3	13	0.00000
Streptomyces atratus	1893	S	10	7	17	0.00000
Streptomyces cyaneogriseus	68192	S	10	8	18	0.00000
Kitasatospora sp. McL0602	3439530	S	24	10	34	0.00000
Kitasatospora sp. NBC_01246	2903570	S	12	9	21	0.00000
Kitasatospora cathayae	3004092	S	43	21	64	0.00000
Streptacidiphilus sp. PB12-B1b	2705012	S	17	2	19	0.00000
Rothia mucilaginosa	43675	S	512	69	581	0.00002
Rothia dentocariosa	2047	S	45	2	47	0.00000
Rothia similmucilaginosa	3030211	S	17	3	20	0.00000
Rothia aeria	172042	S	10	0	10	0.00000
Arthrobacter sp. D3-16	2937810	S	16	12	28	0.00000
Arthrobacter sp. YC-RL1	1652545	S	15	71	86	0.00000
Arthrobacter sp. R3-55	2937813	S	10	7	17	0.00000
Arthrobacter sp. UC242_113	3374550	S	10	18	28	0.00000
Arthrobacter globiformis	1665	S	10	21	31	0.00000
Pseudarthrobacter sp. IC2-21	3092262	S	11	11	22	0.00000
Sinomonas sp. P47F7	3410987	S	19	24	43	0.00000
Crystallibacter crystallopoietes	37928	S	15	2	17	0.00000
Pseudoglutamicibacter albus	98671	S	15	3	18	0.00000
Microbacterium pygmaeum	370764	S	43	25	68	0.00000
Microbacterium radiodurans	661398	S	39	37	76	0.00000
Microbacterium aerolatum	153731	S	35	50	85	0.00000
Microbacterium resistens	156977	S	15	10	25	0.00000
Microbacterium proteolyticum	1572644	S	14	15	29	0.00000
Microbacterium amylolyticum	936337	S	10	3	13	0.00000
Leucobacter insecticola	2714934	S	31	8	39	0.00000
Rathayibacter iranicus	59737	S	12	8	20	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	10	10	20	0.00000
Mycetocola sp. JXN-3	2116510	S	25	7	32	0.00000
Cryobacterium sp. 10S3	3048582	S	12	13	25	0.00000
Humibacter ginsenosidimutans	2599293	S	25	13	38	0.00000
Clavibacter nebraskensis	31963	S	12	18	30	0.00000
Subtercola endophyticus	2895559	S	14	4	18	0.00000
Terrabacter sp. C0L_2	3108389	S	47	12	59	0.00000
Oryzobacter terrae	1620385	S	21	9	30	0.00000
Oryzobacter telluris	3149179	S	12	5	17	0.00000
Cellulomonas sp. Y8	2591145	S	10	9	19	0.00000
Cellulomonas gilvus	11	S	17	16	33	0.00000
Cellulomonas iranensis	76862	S	12	13	25	0.00000
Brevibacterium sp. BRM-1	2999062	S	12	11	23	0.00000
Brevibacterium siliguriense	1136497	S	17	8	25	0.00000
Saxibacter everestensis	2909229	S	12	1	13	0.00000
Brachybacterium sp. UNK5269	3408576	S	10	29	39	0.00000
Ornithinimicrobium ciconiae	2594265	S	28	6	34	0.00000
Serinicoccus chungangensis	767452	S	11	3	14	0.00000
Gephyromycinifex aptenodytis	2716227	S	23	4	27	0.00000
Austwickia chelonae	100225	S	14	1	15	0.00000
Kytococcus sedentarius	1276	S	26	10	36	0.00000
Schaalia odontolytica	1660	S	1092	111	1203	0.00005
Schaalia sp. HMT-172	3059028	S	143	24	167	0.00001
Schaalia sp. JY-X169	2758572	S	19	0	19	0.00000
Schaalia turicensis	131111	S	39	14	53	0.00000
Schaalia meyeri	52773	S	20	1	21	0.00000
Schaalia radingae	131110	S	16	0	16	0.00000
Actinomyces sp. oral taxon 169	712116	S	65	67	132	0.00001
Actinomyces sp. oral taxon 414	712122	S	41	3	44	0.00000
Actinomyces sp. oral taxon 171	706438	S	28	10	38	0.00000
Actinomyces naeslundii	1655	S	64	13	77	0.00000
Actinomyces massiliensis	461393	S	45	3	48	0.00000
Actinomyces oris	544580	S	23	64	87	0.00000
Actinomyces procaprae	2560010	S	18	3	21	0.00000
Actinomyces qiguomingii	2057800	S	10	0	10	0.00000
Trueperella pyogenes	1661	S	267	7	274	0.00001
Arcanobacterium haemolyticum	28264	S	22	2	24	0.00000
Changpingibacter yushuensis	2758440	S	15	0	15	0.00000
Tessaracoccus sp. G1721	3569183	S	37	36	73	0.00000
Tessaracoccus sp. Z1128	3569181	S	17	12	29	0.00000
Propionibacterium acidifaciens	556499	S	54	5	59	0.00000
Propionibacterium australiense	119981	S	13	1	14	0.00000
Cutibacterium acnes	1747	S	25	1	26	0.00000
Cutibacterium granulosum	33011	S	10	1	11	0.00000
Arachnia propionica	1750	S	42	3	45	0.00000
Microlunatus sagamiharensis	546874	S	12	0	12	0.00000
Nocardioides sp. JS614	196162	S	23	7	30	0.00000
Nocardioides sp. dk884	2662361	S	15	21	36	0.00000
Nocardioides sp. HDW12B	2714939	S	10	1	11	0.00000
Nocardioides jishulii	2575440	S	11	4	15	0.00000
Kribbella sp. NBC_00709	2975972	S	10	13	23	0.00000
Micromonospora halotolerans	709879	S	16	47	63	0.00000
Micromonospora maris	1003110	S	11	13	24	0.00000
Micromonospora zamorensis	709883	S	11	23	34	0.00000
Actinoplanes sp. HUAS TT8	3447453	S	32	30	62	0.00000
Actinoplanes sichuanensis	512349	S	19	9	28	0.00000
Dactylosporangium fulvum	53359	S	18	6	24	0.00000
Dactylosporangium vinaceum	53362	S	11	19	30	0.00000
Longispora sp. K20-0274	3088255	S	11	1	12	0.00000
Amycolatopsis sp. CA-161197	3239922	S	14	14	28	0.00000
Amycolatopsis sp. cg9	3238801	S	12	15	27	0.00000
Amycolatopsis mediterranei	33910	S	16	6	22	0.00000
Amycolatopsis carbonis	715471	S	14	5	19	0.00000
Amycolatopsis acidiphila	715473	S	11	1	12	0.00000
Amycolatopsis roodepoortensis	700274	S	10	5	15	0.00000
Pseudonocardia sp. Cha107L01	3457576	S	12	4	16	0.00000
Saccharothrix isguenensis	1816181	S	29	11	40	0.00000
Saccharopolyspora sp. ID03-671	3073066	S	18	4	22	0.00000
Kutzneria chonburiensis	1483604	S	14	1	15	0.00000
Kutzneria albida	43357	S	13	1	14	0.00000
Kutzneria sp. CA-103260	2802641	S	12	1	13	0.00000
Actinokineospora sp. UTMC 2448	2268449	S	18	2	20	0.00000
Nonomuraea gerenzanensis	93944	S	19	9	28	0.00000
Streptosporangium sp. CA-115845	3240071	S	16	24	40	0.00000
Streptosporangium sp. 'caverna'	2202249	S	10	5	15	0.00000
Microbispora maris	3144104	S	28	4	32	0.00000
Actinomadura nitritigenes	134602	S	15	10	25	0.00000
Actinomadura sp. NAK00032	2742128	S	10	4	14	0.00000
Thermomonospora curvata	2020	S	12	0	12	0.00000
Actinoallomurus sp. CA-150999	3239887	S	10	0	10	0.00000
Nocardiopsis exhalans	163604	S	16	19	35	0.00000
Streptomonospora litoralis	2498135	S	15	6	21	0.00000
Candidatus Planktophila vernalis	1884907	S	46	1	47	0.00000
Candidatus Nanopelagicus abundans	1884916	S	23	0	23	0.00000
Natronoglycomyces albus	2811108	S	58	0	58	0.00000
Pseudofrankia inefficax	298654	S	15	0	15	0.00000
Nakamurella sp. A5-74	3158264	S	11	0	11	0.00000
Nakamurella antarctica	1902245	S	10	0	10	0.00000
Jiangella alkaliphila	419479	S	16	0	16	0.00000
Epidermidibacterium keratini	1891644	S	11	0	11	0.00000
Collinsella aerofaciens	74426	S	132756	30063	162819	0.00663
Collinsella sp. i05-0019-G5	3132705	S	8364	6853	15217	0.00062
Collinsella sp. zg1085	2844380	S	23	0	23	0.00000
Collinsella stercoris	147206	S	687	9	696	0.00003
Enorma phocaeensis	1871019	S	133	2	135	0.00001
Coriobacterium glomerans	33871	S	44	0	44	0.00000
Thermophilibacter mediterraneus	1871031	S	268	72	340	0.00001
Thermophilibacter immobilis	2779519	S	249	47	296	0.00001
Parafannyhessea umbonata	604330	S	509	85	594	0.00002
Parolsenella catena	2003188	S	336	57	393	0.00002
Olsenella uli	133926	S	152	27	179	0.00001
Olsenella sp. oral taxon 807	712411	S	102	6	108	0.00000
Fannyhessea vaginae	82135	S	131	9	140	0.00001
Lancefieldella sp. Marseille-Q7238	3022127	S	47	4	51	0.00000
Lancefieldella parvula	1382	S	38	3	41	0.00000
Atopobium sp. oral taxon 416	712157	S	80	2	82	0.00000
Leptogranulimonas caecicola	2894156	S	48	0	48	0.00000
Adlercreutzia hattorii	2707299	S	16532	4604	21136	0.00086
Adlercreutzia equolifaciens	446660	S	6541	1078	7619	0.00031
Eggerthella lenta	84112	S	5495	878	6373	0.00026
Eggerthella guodeyinii	2690837	S	97	9	106	0.00000
Eggerthella sp. YY7918	502558	S	57	2	59	0.00000
Gordonibacter pamelaeae	471189	S	295	138	433	0.00002
Gordonibacter urolithinfaciens	1335613	S	67	27	94	0.00000
Slackia heliotrinireducens	84110	S	199	4	203	0.00001
Slackia exigua	84109	S	94	9	103	0.00000
Berryella intestinalis	1531429	S	102	14	116	0.00000
Berryella wangjianweii	2734634	S	38	3	41	0.00000
Raoultibacter timonensis	1907662	S	151	1	152	0.00001
Arabiibacter massiliensis	1870985	S	122	8	130	0.00001
Xiamenia xianingshaonis	2682776	S	79	1	80	0.00000
Denitrobacterium detoxificans	79604	S	59	0	59	0.00000
Umbribacter vaginalis	3417040	S	17	0	17	0.00000
Phoenicibacter congonensis	1944646	S	12	0	12	0.00000
Iamia majanohamensis	467976	S	43	2	45	0.00000
Iamia sp. SCSIO 61187	2722752	S	12	0	12	0.00000
Aquihabitans daechungensis	1052257	S	11	2	13	0.00000
Dermatobacter hominis	2884263	S	10	0	10	0.00000
Candidatus Poriferisodalis sp.	3101277	S	29	0	29	0.00000
Candidatus Poriferisocius sp.	3101276	S	23	0	23	0.00000
Conexibacter woesei	191495	S	21	4	25	0.00000
Capillimicrobium parvum	2884022	S	17	5	22	0.00000
Paraconexibacter sp. AEG42_29	2997339	S	13	3	16	0.00000
Miltoncostaea oceani	2843216	S	18	1	19	0.00000
Rubrobacter xylanophilus	49319	S	41	2	43	0.00000
Rubrobacter radiotolerans	42256	S	24	1	25	0.00000
Rubrobacter marinus	2653852	S	17	1	18	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	29	6	35	0.00000
Synechococcus sp. MIT S9504	1801628	S	17	18	35	0.00000
Synechococcus sp. MIT S9508	1801629	S	13	9	22	0.00000
Synechococcus sp. CBW1004	1353136	S	12	3	15	0.00000
Synechococcus sp. M16.1	1442553	S	10	22	32	0.00000
Prochlorococcus sp. MIT 1223	3096217	S	20	1	21	0.00000
Prochlorococcus sp. MIT 0604	1501268	S	16	31	47	0.00000
Altericista sp. CCNU0014	3082949	S	49	10	59	0.00000
Nostoc sp. UHCC 0302	3134896	S	16	36	52	0.00000
Nostoc sp. DSM 114167	3439050	S	10	31	41	0.00000
Euhalothece natronophila	577489	S	15	16	31	0.00000
Leptodesmis sichuanensis	2906798	S	12	5	17	0.00000
Moorena producens	1155739	S	35	7	42	0.00000
Gloeobacter kilaueensis	1416614	S	13	0	13	0.00000
Geitlerinema sp. PCC 7407	1173025	S	19	6	25	0.00000
Spiroplasma endosymbiont of Panorpa germanica	3066314	S	10	54	64	0.00000
Spiroplasma culicicola	216935	S	48	28	76	0.00000
Mesoplasma florum	2151	S	11	5	16	0.00000
Williamsoniiplasma somnilux	215578	S	13	3	16	0.00000
Mycoplasma sp. P36-A1	3252900	S	19	1	20	0.00000
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	23	0	23	0.00000
Acholeplasma hippikon	264636	S	26	2	28	0.00000
Candidatus Phytoplasma australiense	59748	S	16	0	16	0.00000
Hujiaoplasma nucleasis	2725268	S	15	3	18	0.00000
Mesomycoplasma ovipneumoniae	29562	S	21	22	43	0.00000
Dehalococcoides mccartyi	61435	S	21	42	63	0.00000
Dehalogenimonas sp. 4OHTPN	3166643	S	19	1	20	0.00000
Tepidiforma flava	3004094	S	37	3	40	0.00000
Roseiflexus castenholzii	120962	S	18	0	18	0.00000
Thermobaculum terrenum	166501	S	13	0	13	0.00000
Anaerolinea thermophila	167964	S	10	0	10	0.00000
Pyramidobacter piscolens	638849	S	67	29	96	0.00000
Pyramidobacter sp. YE332	3068894	S	22	9	31	0.00000
Jonquetella anthropi	428712	S	54	0	54	0.00000
Cloacibacillus porcorum	1197717	S	28	2	30	0.00000
Cloacibacillus evryensis	508460	S	27	2	29	0.00000
Aminomonas paucivorans	81412	S	12	1	13	0.00000
Fretibacterium fastidiosum	651822	S	26	0	26	0.00000
Aminobacterium sp. MB27-C1	3070661	S	23	0	23	0.00000
Deinococcus deserti	310783	S	45	19	64	0.00000
Deinococcus sp.	47478	S	22	13	35	0.00000
Meiothermus ruber	277	S	12	1	13	0.00000
Oceanithermus profundus	187137	S	12	0	12	0.00000
Oceanotoga sp. DSM 15011	2984951	S	10	0	10	0.00000
Fusobacterium necrophorum	859	S	116	2	118	0.00000
Fusobacterium gonidiaformans	849	S	31	1	32	0.00000
Fusobacterium ulcerans	861	S	22	54	76	0.00000
Fusobacterium pseudoperiodonticum	2663009	S	22	8	30	0.00000
Fusobacterium nucleatum	851	S	14	22	36	0.00000
Cetobacterium sp. SF1	3417654	S	52	7	59	0.00000
uncultured Ilyobacter sp.	544433	S	27	3	30	0.00000
Leptotrichia sp. oral taxon 221	712362	S	33	45	78	0.00000
Sebaldella termitidis	826	S	14	1	15	0.00000
Candidatus Nanosynbacter sp. HMT-352	2899133	S	73	48	121	0.00000
Candidatus Nanosynbacter sp. TM7-008	2902632	S	19	20	39	0.00000
Candidatus Southlakia epibionticum	3043284	S	12	0	12	0.00000
Candidatus Minimicrobia sp. QA0096	3118470	S	33	46	79	0.00000
Candidatus Absconditicoccus praedator	2735562	S	11	0	11	0.00000
unidentified bacterial endosymbiont	2355	S	15	1	16	0.00000
Homo sapiens	9606	S	5437	10	5447	0.00022
Halobaculum magnesiiphilum	1017351	S	30	15	45	0.00000
Haloferax volcanii	2246	S	20	20	40	0.00000
Haloplanus aerogenes	660522	S	27	7	34	0.00000
Halomicrobium salinisoli	2878391	S	21	6	27	0.00000
Halorientalis sp. IM1011	1932360	S	17	3	20	0.00000
Natrarchaeobaculum sulfurireducens	2044521	S	10	6	16	0.00000
Methanococcoides methylutens	2226	S	25	3	28	0.00000
Methanohalobium evestigatum	2322	S	10	0	10	0.00000
Methanocorpusculum labreanum	83984	S	36	0	36	0.00000
Methanobrevibacter smithii	2173	S	14	2	16	0.00000
Methanobrevibacter sp. YE315	1609968	S	12	0	12	0.00000
Methanocaldococcus sp. FS406-22	644281	S	14	0	14	0.00000
Methanocaldococcus infernus	67760	S	10	0	10	0.00000
Methanococcus maripaludis	39152	S	10	1	11	0.00000
Carjivirus communis	2955582	S	21408	3103	24511	0.00100
Carjivirus hominis	2955583	S	3827	559	4386	0.00018
Diorhovirus intestinalis	2955762	S	831	20	851	0.00003
Delmidovirus splanchnicus	2955741	S	22	0	22	0.00000
Jahgtovirus secundus	2955998	S	2007	218	2225	0.00009
Jahgtovirus intestinihominis	2955997	S	631	153	784	0.00003
Jahgtovirus gastrointestinalis	2955995	S	195	32	227	0.00001
Jahgtovirus intestinalis	2955996	S	23	0	23	0.00000
Blohavirus faecalis	2955511	S	4117	1147	5264	0.00021
Blohavirus americanus	2955510	S	1037	275	1312	0.00005
Buchavirus hiberniae	2955551	S	21	6	27	0.00000
Buchavirus coli	2955548	S	10	5	15	0.00000
Canhaevirus faecalis	2955578	S	3533	178	3711	0.00015
Canhaevirus hiberniae	2955579	S	56	0	56	0.00000
Cohcovirus splanchnicus	2955712	S	567	127	694	0.00003
Cohcovirus hiberniae	2955711	S	140	25	165	0.00001
Culoivirus americanus	2955725	S	199	83	282	0.00001
Culoivirus faecalis	2955726	S	161	30	191	0.00001
Culoivirus intestinalis	2955727	S	119	56	175	0.00001
Birpovirus hiberniae	2955498	S	476	118	594	0.00002
Birpovirus hominis	2955499	S	382	81	463	0.00002
Burzaovirus faecalis	2955561	S	43	31	74	0.00000
Burzaovirus coli	2955560	S	10	5	15	0.00000
Burzaovirus intestinihominis	2955562	S	10	7	17	0.00000
Afonbuvirus faecalis	2955233	S	25	0	25	0.00000
Mahlunavirus rarus	2956179	S	929	0	929	0.00004
Lebriduvirus gastrointestinalis	2956106	S	52	0	52	0.00000
Taranisvirus taranis	2734146	S	1707	3192	4899	0.00020
Lughvirus lugh	2734248	S	1160	629	1789	0.00007
Oengusvirus oengus	2734262	S	184	2	186	0.00001
Rosenblumvirus CSA13	2732597	S	31	0	31	0.00000
Brigitvirus brigit	2734096	S	22	0	22	0.00000
Miltonvirus 3M	2841299	S	24	0	24	0.00000
Clostridium phage phiSM101	396359	S	17	88	105	0.00000
Aviadenovirus columbae	3426522	S	37	0	37	0.00000
Rubivirus ruteetense	2846072	S	14	0	14	0.00000
