name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Thalassoglobus polymorphus	2527994	S	21	0	21	0.00000
Singulisphaera sp. PoT	3411797	S	111	4	115	0.00001
Singulisphaera acidiphila	466153	S	21	0	21	0.00000
Aquisphaera giovannonii	406548	S	36	1	37	0.00000
Paludisphaera borealis	1387353	S	29	2	31	0.00000
Tundrisphaera macrotermitis	3435775	S	20	1	21	0.00000
Gemmata massiliana	1210884	S	68	4	72	0.00000
Gemmata obscuriglobus	114	S	30	2	32	0.00000
Urbifossiella limnaea	2528023	S	47	3	50	0.00000
Limnoglobus roseus	2598579	S	13	0	13	0.00000
Saltatorellus ferox	2528018	S	111	1	112	0.00001
Rohdeia mirabilis	2528008	S	28	0	28	0.00000
Engelhardtia mirabilis	2528011	S	19	0	19	0.00000
Fontivita pretiosa	2989684	S	78	1	79	0.00000
Phycisphaera mikurensis	547188	S	44	2	46	0.00000
Mucisphaera calidilacus	2527982	S	25	0	25	0.00000
Chlamydia psittaci	83554	S	101	34	135	0.00001
Neochlamydia sp. S13	1353976	S	14	0	14	0.00000
Tichowtungia aerotolerans	2697043	S	27	0	27	0.00000
Kiritimatiella glycovorans	1307763	S	25	1	26	0.00000
Lentisphaera profundi	1658616	S	20	0	20	0.00000
Treponema denticola	158	S	265	323	588	0.00003
Treponema sp. HNW	3116654	S	17	175	192	0.00001
Treponema bryantii	163	S	144	1	145	0.00001
Treponema brennaborense	81028	S	135	1	136	0.00001
Treponema vincentii	69710	S	94	33	127	0.00001
Treponema phagedenis	162	S	43	0	43	0.00000
Treponema medium	58231	S	25	7	32	0.00000
Treponema saccharophilum	165	S	23	0	23	0.00000
Treponema peruense	2787628	S	17	0	17	0.00000
Treponema parvum	138851	S	17	0	17	0.00000
Treponema primitia	88058	S	15	0	15	0.00000
Treponema putidum	221027	S	10	1	11	0.00000
Brucepastera parasyntrophica	2880008	S	18	0	18	0.00000
Sphaerochaeta globosa	1131703	S	20	187	207	0.00001
Sphaerochaeta associata	1129264	S	10	102	112	0.00001
Parasphaerochaeta coccoides	273376	S	71	0	71	0.00000
Sediminispirochaeta smaragdinae	55206	S	104	0	104	0.00001
Spirochaeta africana	46355	S	38	0	38	0.00000
Marispirochaeta aestuarii	1963862	S	30	0	30	0.00000
Entomospira culicis	2719989	S	16	0	16	0.00000
Salinispira pacifica	1307761	S	11	0	11	0.00000
Leadbettera azotonutricia	150829	S	81	1	82	0.00000
Gracilinema caldarium	215591	S	27	0	27	0.00000
Breznakiella homolactica	2798577	S	17	0	17	0.00000
Borrelia sp. A-FGy1	2608247	S	47	15	62	0.00000
Leptospira sp. severe_002	2838237	S	27	9	36	0.00000
Leptospira kirschneri	29507	S	14	0	14	0.00000
Brachyspira pilosicoli	52584	S	14	2	16	0.00000
Thermospira aquatica	2828656	S	14	0	14	0.00000
Winmispira thermophila	154	S	13	0	13	0.00000
Cystobacter fuscus	43	S	113	67	180	0.00001
Archangium violaceum	83451	S	40	18	58	0.00000
Archangium gephyra	48	S	21	7	28	0.00000
Melittangium boletus	83453	S	15	7	22	0.00000
Corallococcus sp. EGB	1521117	S	15	99	114	0.00001
Myxococcus landrumensis	2813577	S	18	29	47	0.00000
Myxococcus stipitatus	83455	S	14	13	27	0.00000
Myxococcus faecalis	3115646	S	12	6	18	0.00000
Anaeromyxobacter oryzae	2918170	S	45	1	46	0.00000
Anaeromyxobacter dehalogenans	161493	S	39	14	53	0.00000
Anaeromyxobacter paludicola	2918171	S	16	0	16	0.00000
Vulgatibacter incomptus	1391653	S	54	1	55	0.00000
Pendulispora brunnea	2905690	S	17	2	19	0.00000
Pendulispora rubella	2741070	S	10	1	11	0.00000
Sorangium sp. So ce375	3133306	S	23	40	63	0.00000
Sorangium sp. So ce131	3133282	S	18	14	32	0.00000
Sorangium sp. So ce887	3133324	S	18	128	146	0.00001
Sorangium cellulosum	56	S	33	86	119	0.00001
Polyangium aurulentum	2567896	S	114	1	115	0.00001
Sandaracinus amylolyticus	927083	S	34	0	34	0.00000
Labilithrix luteola	1391654	S	13	0	13	0.00000
Nannocystis punicea	2995304	S	85	7	92	0.00001
Haliangium ochraceum	80816	S	44	0	44	0.00000
Sulfurospirillum diekertiae	1854492	S	74	375	449	0.00003
Campylobacter coli	195	S	131	38	169	0.00001
Campylobacter concisus	199	S	43	1	44	0.00000
Campylobacter gracilis	824	S	37	0	37	0.00000
Campylobacter geochelonis	1780362	S	13	0	13	0.00000
Campylobacter jejuni	197	S	10	22	32	0.00000
Aliarcobacter cryaerophilus	28198	S	21	4	25	0.00000
Aliarcobacter thereius	544718	S	12	4	16	0.00000
Malaciobacter halophilus	197482	S	11	4	15	0.00000
Helicobacter pylori	210	S	17	5	22	0.00000
Helicobacter felistomachi	3040201	S	14	8	22	0.00000
Sulfurovum lithotrophicum	206403	S	20	2	22	0.00000
Sulfurovum mangrovi	2893889	S	16	1	17	0.00000
Tunturiibacter empetritectus	3069691	S	153	29	182	0.00001
Tunturiibacter psychrotolerans	3069686	S	12	1	13	0.00000
Granulicella tundricola	940615	S	35	2	37	0.00000
Granulicella sp. WH15	2602070	S	11	1	12	0.00000
Edaphobacter flagellatus	1933044	S	23	1	24	0.00000
Edaphobacter albus	2763071	S	11	0	11	0.00000
Occallatibacter riparius	1002689	S	35	1	36	0.00000
Telmatobacter sp. DSM 110680	3036704	S	14	0	14	0.00000
Telmatobacter bradus	474953	S	10	0	10	0.00000
Silvibacterium acidisoli	2883246	S	17	0	17	0.00000
Acidisarcina polymorpha	2211140	S	13	1	14	0.00000
Paludibaculum fermentans	1473598	S	19	0	19	0.00000
Geothrix sp. 21YS21S-4	3068889	S	159	13	172	0.00001
Geothrix sp.	1962974	S	49	5	54	0.00000
Geothrix sp. 21YS21S-2	3068893	S	29	0	29	0.00000
Geothrix sp. PMB-07	3068640	S	23	1	24	0.00000
Geothrix oryzae	2927975	S	17	1	18	0.00000
Mesoterricola silvestris	2927979	S	28	1	29	0.00000
Thermotomaculum hydrothermale	981385	S	32	0	32	0.00000
Sulfidibacter corallicola	2818388	S	13	0	13	0.00000
Luteitalea sp. TBR-22	2802971	S	54	0	54	0.00000
Luteitalea pratensis	1855912	S	31	0	31	0.00000
Bdellovibrio bacteriovorus	959	S	188	4	192	0.00001
Micavibrio aeruginosavorus	349221	S	43	0	43	0.00000
Bacteriovorax stolpii	960	S	14	0	14	0.00000
Pigmentibacter sp. JX0631	2976982	S	14	0	14	0.00000
Nitrospira sp. Kam-Ns4a	3397801	S	33	0	33	0.00000
Nitrospira moscoviensis	42253	S	30	0	30	0.00000
Nitrospira tepida	2973512	S	17	0	17	0.00000
Nitrospira calida	876851	S	10	0	10	0.00000
Caldithrix abyssi	187145	S	107	0	107	0.00001
Desulfurispirillum indicum	936456	S	49	0	49	0.00000
Aquifex aeolicus	63363	S	27	0	27	0.00000
Thermovibrio ammonificans	228745	S	16	0	16	0.00000
Elusimicrobium minutum	423605	S	16	14	30	0.00000
Candidatus Caldatribacterium saccharofermentans	1454753	S	14	1	15	0.00000
Nitrospina watsonii	1323948	S	12	0	12	0.00000
Faecalibacterium prausnitzii	853	S	1667314	992209	2659523	0.15249
Faecalibacterium sp. I3-3-89	2929493	S	995941	371714	1367655	0.07842
Faecalibacterium sp. i21-0019-B1	3141184	S	48794	138043	186837	0.01071
Faecalibacterium sp. I4-3-84	2929495	S	36892	66499	103391	0.00593
Faecalibacterium sp. i25-0019-C1	3141185	S	30319	140521	170840	0.00980
Faecalibacterium sp. I2-3-92	2929490	S	27643	65468	93111	0.00534
Faecalibacterium sp. 7	3402017	S	22584	42294	64878	0.00372
Faecalibacterium sp. IP-3-29	2929489	S	15941	35862	51803	0.00297
Faecalibacterium sp. I4-1-79	2929494	S	15528	14877	30405	0.00174
Faecalibacterium sp. I3-3-33	2929492	S	11443	9914	21357	0.00122
Faecalibacterium sp. PGM34	3567997	S	11324	6993	18317	0.00105
Faecalibacterium sp. IP-1-18	2929488	S	4649	28875	33524	0.00192
Faecalibacterium taiwanense	3030638	S	64292	215986	280278	0.01607
Faecalibacterium duncaniae	411483	S	23199	59815	83014	0.00476
Faecalibacterium wellingii	2929491	S	15142	20141	35283	0.00202
Faecalibacterium hominis (ex Afrizal et al. 2022)	2881265	S	7573	14784	22357	0.00128
Lawsonibacter asaccharolyticus	2108523	S	285910	11766	297676	0.01707
Dysosmobacter welbionis	2093857	S	128779	230918	359697	0.02062
Dysosmobacter sp. Phy	3465159	S	15552	1077	16629	0.00095
Flavonifractor plautii	292800	S	137635	8460	146095	0.00838
Hominenteromicrobium mulieris	2885357	S	80965	15366	96331	0.00552
Ruthenibacterium lactatiformans	1550024	S	48503	2250	50753	0.00291
Vescimonas coprocola	2714355	S	21599	6494	28093	0.00161
Vescimonas fastidiosa	2714353	S	13545	3553	17098	0.00098
Pusillibacter faecalis	2714358	S	35413	2836	38249	0.00219
uncultured Subdoligranulum sp.	512298	S	8942	4103	13045	0.00075
Subdoligranulum variabile	214851	S	8561	3829	12390	0.00071
Anaerotruncus colihominis	169435	S	18324	1406	19730	0.00113
Oscillibacter hominis	2763056	S	8458	583	9041	0.00052
Oscillibacter sp. PEA192	2109687	S	3211	24588	27799	0.00159
Owariibacterium komagatae	3136601	S	7220	734	7954	0.00046
Ruminococcus sp. SR1/5	657323	S	2067	8575	10642	0.00061
Ruminococcus sp. JE7B6	3233380	S	229	271	500	0.00003
Ruminococcus sp. JL13D9	3233381	S	187	296	483	0.00003
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	2121	164	2285	0.00013
Ruminococcus champanellensis	1161942	S	696	37	733	0.00004
Ruminococcus callidus	40519	S	353	13	366	0.00002
Ruminococcus gauvreauii	438033	S	265	12	277	0.00002
Ruminococcus albus	1264	S	154	1	155	0.00001
Ruminococcus bovis	2564099	S	126	12	138	0.00001
Pseudoflavonifractor gallinarum	2779352	S	5967	329	6296	0.00036
Solibaculum mannosilyticum	2780922	S	1598	115	1713	0.00010
Caproicibacterium amylolyticum	2766537	S	240	680	920	0.00005
Caproicibacterium sp. BJN0003	2994078	S	49	42	91	0.00001
Caproicibacterium sp. NSD3	3457503	S	48	28	76	0.00000
Bengtsoniella intestinalis	3073143	S	283	2	285	0.00002
Acidaminobacterium chupaoyuni	3381350	S	280	2	282	0.00002
Ethanoligenens harbinense	253239	S	235	5	240	0.00001
Mageeibacillus indolicus	884684	S	170	8	178	0.00001
Thermocaproicibacter melissae	2966552	S	145	7	152	0.00001
Amygdalobacter indicium	3029272	S	12	89	101	0.00001
Petroclostridium sp. X23	3045146	S	56	0	56	0.00000
Thermoclostridium stercorarium	1510	S	46	2	48	0.00000
Fastidiosipila sanguinis	236753	S	41	2	43	0.00000
Ruminiclostridium cellulolyticum	1521	S	23	1	24	0.00000
Ruminiclostridium papyrosolvens	29362	S	12	0	12	0.00000
Paludihabitans sp. MB14-C6	3070656	S	24	0	24	0.00000
Intestinimonas butyriciproducens	1297617	S	21204	990	22194	0.00127
Flintibacter sp. KGMB00164	2610895	S	19669	1005	20674	0.00119
Thermaerobacter sp. PB12/4term	2293838	S	49	40	89	0.00001
Thermaerobacter marianensis	73919	S	31	28	59	0.00000
Levyella massiliensis	938289	S	86	5	91	0.00001
Proteiniborus sp. MB09-C3	3050072	S	41	1	42	0.00000
Agathobaculum massiliense	3014267	S	1592	4632	6224	0.00036
Agathobaculum sp. NTUH-O15-33	3079302	S	856	9	865	0.00005
Intestinibacillus sp. NTUH-41-i26	3079303	S	1718	5654	7372	0.00042
Butyricicoccus porcorum	1945634	S	1067	71	1138	0.00007
Butyricicoccus sp. GAM44	2109686	S	31	0	31	0.00000
Clostridium sp. M62/1	411486	S	5760	1362	7122	0.00041
Clostridium sp. SY8519	1042156	S	247	9	256	0.00001
Clostridium sp. BJN0013	3236840	S	126	16	142	0.00001
Clostridium sp. ETTB3	3438650	S	77	7	84	0.00000
Clostridium sp. MD294	97138	S	72	1	73	0.00000
Clostridium sp. C1	1155388	S	30	86	116	0.00001
Clostridium sp. JNZ J1-5	3475975	S	18	1	19	0.00000
Clostridium sp. OS1-26	3070681	S	18	1	19	0.00000
Clostridium sp. HCS.1	3238594	S	16	1	17	0.00000
Clostridium sp. JN-9	2507159	S	16	1	17	0.00000
Clostridium sp.	1506	S	12	1	13	0.00000
Clostridium sp. JN-1	2483110	S	11	1	12	0.00000
Clostridium sp. BNL1100	755731	S	10	1	11	0.00000
[Clostridium] innocuum	1522	S	1633	832	2465	0.00014
Clostridium perfringens	1502	S	439	170	609	0.00003
Clostridium intestinale	36845	S	170	5	175	0.00001
Clostridium cadaveris	1529	S	122	5	127	0.00001
Clostridium cochlearium	1494	S	48	6	54	0.00000
Clostridium pasteurianum	1501	S	48	1	49	0.00000
Clostridium isatidis	182773	S	38	2	40	0.00000
Clostridium estertheticum	238834	S	37	1	38	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	34	1	35	0.00000
Clostridium culturomicium	1499683	S	33	0	33	0.00000
Clostridium botulinum	1491	S	28	4	32	0.00000
Clostridium tertium	1559	S	26	1	27	0.00000
Clostridium manihotivorum	2320868	S	25	0	25	0.00000
Clostridium thermosuccinogenes	84032	S	23	0	23	0.00000
Clostridium tetani	1513	S	23	1	24	0.00000
Clostridium autoethanogenum	84023	S	19	19	38	0.00000
Clostridium cellulovorans	1493	S	17	0	17	0.00000
Clostridium tagluense	360422	S	14	0	14	0.00000
Clostridium kluyveri	1534	S	12	0	12	0.00000
Clostridium novyi	1542	S	11	0	11	0.00000
Clostridium acetobutylicum	1488	S	11	0	11	0.00000
Clostridium bornimense	1216932	S	10	0	10	0.00000
Lactonifactor longoviformis	341220	S	369	20	389	0.00002
Proteiniclasticum sp. QWL-01	3036945	S	141	3	144	0.00001
Oceanirhabdus sp. W0125-5	2999116	S	33	1	34	0.00000
Caloramator sp. mosi_1	3023090	S	11	0	11	0.00000
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	16	5	21	0.00000
Wukongibacter baidiensis	1723361	S	10	0	10	0.00000
Crassaminicella profunda	1286698	S	11	0	11	0.00000
Candidatus Sarcina troglodytae	2726954	S	11	1	12	0.00000
Hathewaya histolytica	1498	S	10	1	11	0.00000
Aristaeella hokkaidonensis	3046382	S	1066	2907	3973	0.00023
Aristaeella lactis	3046383	S	506	1322	1828	0.00010
Eubacterium ramulus	39490	S	1816	390	2206	0.00013
Eubacterium ventriosum	39496	S	1512	178	1690	0.00010
Eubacterium callanderi	53442	S	873	116	989	0.00006
Eubacterium sp. MSJ-33	2841528	S	341	51	392	0.00002
Eubacterium sp. F2	3381348	S	154	3	157	0.00001
Eubacterium maltosivorans	2041044	S	360	17	377	0.00002
Eubacterium limosum	1736	S	150	11	161	0.00001
Pseudoramibacter alactolyticus	113287	S	209	2	211	0.00001
Acetobacterium malicum	52692	S	20	19	39	0.00000
Acetobacterium wieringae	52694	S	20	10	30	0.00000
Alkalibacter rhizosphaerae	2815577	S	45	0	45	0.00000
Anaerofustis stercorihominis	214853	S	17	0	17	0.00000
Acutalibacter muris	1796620	S	885	24	909	0.00005
Caproiciproducens sp. LBM24188	3450750	S	176	24	200	0.00001
Caproiciproducens sp. CPB-2	3030017	S	27	139	166	0.00001
Caproiciproducens puteiluti	3435000	S	207	306	513	0.00003
Caproiciproducens lactatisolvens	3435187	S	16	96	112	0.00001
Caproicibacter fermentans	2576756	S	304	87	391	0.00002
Dehalobacter sp. DCM	2907827	S	63	8	71	0.00000
Dehalobacter restrictus	55583	S	19	32	51	0.00000
Desulfitobacterium dehalogenans	36854	S	22	0	22	0.00000
Desulfitobacterium dichloroeliminans	233055	S	15	2	17	0.00000
Desulfitobacterium sp. AusDCA	3240383	S	15	7	22	0.00000
Desulfosporosinus meridiei	79209	S	19	0	19	0.00000
Desulfosporosinus orientis	1563	S	16	0	16	0.00000
Desulfosporosinus acidiphilus	885581	S	14	0	14	0.00000
Syntrophobotulus glycolicus	51197	S	17	0	17	0.00000
Desulforamulus reducens	59610	S	33	0	33	0.00000
Desulforamulus ruminis	1564	S	26	0	26	0.00000
Desulforamulus ferrireducens	1833852	S	10	0	10	0.00000
Desulfofundulus kuznetsovii	58135	S	39	0	39	0.00000
Acididesulfobacillus acetoxydans	1561005	S	21	0	21	0.00000
Thermanaerosceptrum fracticalcis	1712410	S	18	0	18	0.00000
Candidatus Formimonas warabiya	1761012	S	18	0	18	0.00000
Heliomicrobium modesticaldum	35701	S	128	4	132	0.00001
Heliorestis convoluta	356322	S	51	0	51	0.00000
Candidatus Syntrophocurvum alkaliphilum	2293317	S	74	0	74	0.00000
Syntrophothermus lipocalidus	86170	S	32	0	32	0.00000
Syntrophomonas curvata	231025	S	18	0	18	0.00000
Symbiobacterium thermophilum	2734	S	35	0	35	0.00000
Caldinitratiruptor microaerophilus	671077	S	23	0	23	0.00000
Tianxiuia mixotrophica	3071453	S	14	0	14	0.00000
Thermincola potens	863643	S	25	0	25	0.00000
Desulfoscipio gibsoniae	102134	S	20	0	20	0.00000
Desulfotomaculum nigrificans	1565	S	18	1	19	0.00000
Lachnospira eligens	39485	S	104804	12001	116805	0.00670
Simiaoa sunii	2763672	S	97643	16976	114619	0.00657
Roseburia faecis	301302	S	43092	10836	53928	0.00309
Roseburia hominis	301301	S	14227	3272	17499	0.00100
Roseburia intestinalis	166486	S	12511	10808	23319	0.00134
Roseburia sp. 831b	1261635	S	1079	68	1147	0.00007
Roseburia sp. 499	1261634	S	696	42	738	0.00004
Roseburia rectibacter	2763062	S	905	245	1150	0.00007
Agathobacter rectalis	39491	S	69329	25283	94612	0.00542
Blautia obeum	40520	S	18905	7631	26536	0.00152
Blautia wexlerae	418240	S	12879	8517	21396	0.00123
Blautia luti	89014	S	4490	1619	6109	0.00035
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	3686	19150	22836	0.00131
Blautia producta	33035	S	1907	245	2152	0.00012
Blautia sp. SC05B48	2479767	S	1393	2186	3579	0.00021
Blautia hansenii	1322	S	1018	439	1457	0.00008
Blautia hydrogenotrophica	53443	S	679	39	718	0.00004
Blautia pseudococcoides	1796616	S	386	30	416	0.00002
Blautia argi	1912897	S	353	93	446	0.00003
Blautia liquoris	2779518	S	285	9	294	0.00002
Blautia parvula	2877527	S	258	47	305	0.00002
Mediterraneibacter gnavus	33038	S	16690	5580	22270	0.00128
[Ruminococcus] lactaris	46228	S	13343	1881	15224	0.00087
[Ruminococcus] torques	33039	S	7280	5774	13054	0.00075
Mediterraneibacter glycyrrhizinilyticus	342942	S	716	117	833	0.00005
Mediterraneibacter faecis	592978	S	690	474	1164	0.00007
Enterocloster lavalensis	460384	S	12723	3022	15745	0.00090
Enterocloster asparagiformis	333367	S	8859	1296	10155	0.00058
Enterocloster bolteae	208479	S	3695	504	4199	0.00024
Enterocloster clostridioformis	1531	S	2205	470	2675	0.00015
Coprococcus sp. ART55/1	751585	S	16569	2919	19488	0.00112
Coprococcus eutactus	33043	S	2254	1308	3562	0.00020
Dorea formicigenerans	39486	S	9194	3306	12500	0.00072
Dorea amylophila	2981789	S	4447	3547	7994	0.00046
Dorea longicatena	88431	S	3443	1769	5212	0.00030
Allocoprococcus comes	410072	S	9901	3412	13313	0.00076
Anaerobutyricum hallii	39488	S	6170	4908	11078	0.00064
Anaerostipes hadrus	649756	S	5248	663	5911	0.00034
Anaerostipes caccae	105841	S	157	53	210	0.00001
Anaerostipes rhamnosivorans	1229621	S	92	13	105	0.00001
Anaerostipes sp. PC18	3036926	S	58	30	88	0.00001
Hungatella hathewayi	154046	S	1773	627	2400	0.00014
Hungatella sp. SB206	2937758	S	1515	771	2286	0.00013
Sellimonas catena	2994035	S	2007	472	2479	0.00014
Sellimonas intestinalis	1653434	S	731	46	777	0.00004
Sellimonas caecigallum	2592333	S	360	20	380	0.00002
[Clostridium] scindens	29347	S	1944	183	2127	0.00012
[Clostridium] hylemonae	89153	S	430	24	454	0.00003
Lachnoclostridium phytofermentans	66219	S	91	1	92	0.00001
Eisenbergiella porci	2652274	S	2213	234	2447	0.00014
Eshraghiella crossota	45851	S	1848	333	2181	0.00013
Jutongia sp. SJQ-6	3445972	S	1674	97	1771	0.00010
Wansuia hejianensis	2763667	S	1636	64	1700	0.00010
Lacrimispora saccharolytica	84030	S	430	84	514	0.00003
Lacrimispora sp. HJ-01	3375704	S	237	102	339	0.00002
Lacrimispora sp. BS-2	3151850	S	112	30	142	0.00001
Lacrimispora sinapis	3111456	S	167	15	182	0.00001
Lacrimispora xylanolytica	29375	S	136	9	145	0.00001
Lacrimispora xylanisolvens	384636	S	136	8	144	0.00001
Lacrimispora sphenoides	29370	S	76	34	110	0.00001
Wujia chipingensis	2763670	S	1526	366	1892	0.00011
Claveliimonas bilis	3028070	S	1085	70	1155	0.00007
Butyrivibrio fibrisolvens	831	S	293	23	316	0.00002
Butyrivibrio sp. JL13D10	3236815	S	219	30	249	0.00001
Butyrivibrio proteoclasticus	43305	S	90	15	105	0.00001
Butyrivibrio hungatei	185008	S	80	11	91	0.00001
Marvinbryantia formatexigens	168384	S	651	25	676	0.00004
Hominifimenecus sp. rT4P-3	3242979	S	571	4	575	0.00003
Chordicoccus furentiruminis	2709410	S	545	8	553	0.00003
[Clostridium] symbiosum	1512	S	529	66	595	0.00003
Pseudobutyrivibrio ruminis	46206	S	296	18	314	0.00002
Pseudobutyrivibrio xylanivorans	185007	S	126	6	132	0.00001
Anaerocolumna sp. MB42-C2	3070997	S	59	15	74	0.00000
Anaerocolumna sp. AGMB13025	3039116	S	50	4	54	0.00000
Anaerocolumna sp. AGMB13020	3081750	S	36	2	38	0.00000
Anaerocolumna chitinilytica	1727145	S	64	3	67	0.00000
Anaerocolumna cellulosilytica	433286	S	57	2	59	0.00000
Anaerocolumna sedimenticola	2696063	S	57	16	73	0.00000
Stomatobaculum sp. F0698	3059030	S	337	6	343	0.00002
Kineothrix sedimenti	3123317	S	211	5	216	0.00001
Kineothrix sp. MB12-C1	3070215	S	119	2	121	0.00001
Qiania dongpingensis	2763669	S	318	16	334	0.00002
Novisyntrophococcus fermenticellae	2068655	S	241	12	253	0.00001
Faecalimonas umbilicata	1912855	S	237	69	306	0.00002
Lachnoanaerobaculum gingivalis	2490855	S	82	52	134	0.00001
Lachnoanaerobaculum umeaense	617123	S	61	40	101	0.00001
Herbinix luporum	1679721	S	75	4	79	0.00000
Chakrabartyella piscis	2918914	S	70	0	70	0.00000
Anaeromicropila herbilytica	2785025	S	33	0	33	0.00000
Anaeropeptidivorans aminofermentans	2934315	S	21	0	21	0.00000
Anaerotignum propionicum	28446	S	57	4	61	0.00000
Anaerotignum sp. MB30-C6	3070814	S	55	6	61	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	66	11	77	0.00000
Vallitalea guaymasensis	1185412	S	38	0	38	0.00000
Vallitalea pronyensis	1348613	S	14	0	14	0.00000
Petrocella atlantisensis	2173034	S	14	0	14	0.00000
Ihubacter sp. rT4E-8	3242369	S	18059	322	18381	0.00105
Emergencia sp. JLR.KK010	3114296	S	157	3	160	0.00001
Emergencia timonensis	1776384	S	98	2	100	0.00001
Mogibacterium neglectum	114528	S	58	16	74	0.00000
Mogibacterium pumilum	86332	S	46	6	52	0.00000
Mogibacterium diversum	114527	S	23	4	27	0.00000
Aminipila butyrica	433296	S	71	1	72	0.00000
Aminipila luticellarii	2507160	S	32	1	33	0.00000
Aminipila terrae	2697030	S	10	0	10	0.00000
Anoxybacterium hadale	3408580	S	22	0	22	0.00000
Clostridioides difficile	1496	S	6402	1092	7494	0.00043
Paraclostridium dentum	2662455	S	52	21	73	0.00000
Paraclostridium sordellii	1505	S	31	0	31	0.00000
Paraclostridium bifermentans	1490	S	11	2	13	0.00000
Paraclostridium ghonii	29358	S	11	0	11	0.00000
Romboutsia ilealis	1115758	S	24	11	35	0.00000
Peptostreptococcus anaerobius	1261	S	27	2	29	0.00000
Alkaliphilus metalliredigens	208226	S	37	0	37	0.00000
Geosporobacter ferrireducens	1424294	S	57	1	58	0.00000
Filifactor alocis	143361	S	52	4	56	0.00000
Peptoclostridium acidaminophilum	1731	S	14	0	14	0.00000
Christensenella massiliensis	1805714	S	4120	187	4307	0.00025
Christensenella sp. MSJ-20	2841518	S	423	6	429	0.00002
Christensenella minuta	626937	S	83	2	85	0.00000
Moorella sp. Hama-1	2138101	S	48	93	141	0.00001
Neomoorella thermoacetica	1525	S	34	77	111	0.00001
Neomoorella humiferrea	676965	S	22	73	95	0.00001
Neomoorella glycerini	55779	S	21	65	86	0.00000
Neomoorella carbonis	3062783	S	14	101	115	0.00001
Gelria sp. Kuro-4	2796927	S	137	1	138	0.00001
Thermacetogenium phaeum	85874	S	89	4	93	0.00001
Thermoanaerobacterium thermosaccharolyticum	1517	S	14	21	35	0.00000
Desulforudis sp. Tu-874	3416276	S	16	0	16	0.00000
Monoglobus pectinilyticus	1981510	S	78	4	82	0.00000
Acetivibrio thermocellus	1515	S	14	0	14	0.00000
Acetivibrio clariflavus	288965	S	14	0	14	0.00000
Acetivibrio saccincola	1677857	S	13	0	13	0.00000
Biomaibacter acetigenes	2316383	S	18	0	18	0.00000
Mahella australiensis	252966	S	25	0	25	0.00000
Mitsuokella multacida	52226	S	58795	3750	62545	0.00359
Selenomonas sp.	2053611	S	1855	89	1944	0.00011
Selenomonas sp. oral taxon 126	712528	S	172	70	242	0.00001
Selenomonas sp. TAMA-11512	3095337	S	139	4	143	0.00001
Selenomonas sp. oral taxon 478	712538	S	108	165	273	0.00002
Selenomonas sp. oral taxon 920	1884263	S	46	14	60	0.00000
Selenomonas sp. oral taxon 136	713030	S	34	47	81	0.00000
Selenomonas sputigena	69823	S	812	30	842	0.00005
Selenomonas ruminantium	971	S	289	4	293	0.00002
Selenomonas dianae	135079	S	220	55	275	0.00002
Selenomonas timonae	2754044	S	110	68	178	0.00001
Megamonas hypermegale	158847	S	232	3	235	0.00001
Megamonas funiformis	437897	S	13	0	13	0.00000
Pectinatus frisingensis	865	S	20	0	20	0.00000
Sporomusa rhizae	357999	S	46	116	162	0.00001
Sporomusa termitida	2377	S	43	40	83	0.00000
Sporomusa acidovorans	112900	S	37	57	94	0.00001
Sporomusa sphaeroides	47679	S	16	104	120	0.00001
Anaerosinus gibii	3054208	S	15	30	45	0.00000
Dialister sp.	1955814	S	1515	1025	2540	0.00015
Dialister hominis	2582419	S	724	337	1061	0.00006
Dialister succinatiphilus	487173	S	710	1008	1718	0.00010
Dialister pneumosintes	39950	S	476	40	516	0.00003
Veillonella parvula	29466	S	1018	113	1131	0.00006
Veillonella dispar	39778	S	540	255	795	0.00005
Veillonella rogosae	423477	S	355	85	440	0.00003
Veillonella atypica	39777	S	354	29	383	0.00002
Veillonella nakazawae	2682456	S	325	301	626	0.00004
Veillonella orientalis	2682455	S	199	170	369	0.00002
Veillonella rodentium	248315	S	116	9	125	0.00001
Megasphaera coli	1852379	S	582	32	614	0.00004
Megasphaera elsdenii	907	S	406	298	704	0.00004
Megasphaera hexanoica	1675036	S	216	29	245	0.00001
Megasphaera stantonii	2144175	S	158	13	171	0.00001
Megasphaera sp.	2023260	S	106	133	239	0.00001
Megasphaera massiliensis	1232428	S	93	9	102	0.00001
Acidaminococcus intestini	187327	S	1370	194	1564	0.00009
Acidaminococcus fermentans	905	S	310	15	325	0.00002
Acidaminococcus timonensis	1871002	S	69	5	74	0.00000
Phascolarctobacterium faecium	33025	S	404	2	406	0.00002
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	191	23	214	0.00001
Phascolarctobacterium succinatutens	626940	S	129	35	164	0.00001
Streptococcus thermophilus	1308	S	1137	655	1792	0.00010
Streptococcus sp. ZY1909104	3233335	S	113	56	169	0.00001
